Time	B02	B03	B04	B05	B06	B07	B08	B09	B10	B11	B12	C02	C03	C04	C05	C06	C07	C08	C09	C10	C11	C12	E02	E03	E04	E05	E06	E07	E08	E09	E10	E11	E12	F02	F03	F04	F05	F06	F07	F08	F09	F10	F11	F12	G02	G03	G04	G05	G06	G07	G08	G09	G10	G11	G12
66.908333	10507	21437	148536	58175	64117	63609	88098	70500	98394	68750	19304	138694	59014	51632	54353	65586	66570	77091	80549	74963	85142	27946	10514	29320	55125	53707	67519	77566	77930	77910	121239	66865	21750	10157	31891	67204	63282	51507	79901	89993	83374	76065	82048	19645	10525	31934	63740	51497	61820	63957	77730	83619	91476	73907	17467
66.959722	10587	21285	149614	58186	60453	63952	88784	73236	97955	71072	18238	138371	59315	51691	53941	66416	66624	75029	81367	74924	85450	28389	10553	29739	55247	53441	67377	77120	76470	78113	123248	65560	21862	10286	32654	65454	63584	52117	79630	90038	82584	75220	79793	20151	10768	32147	63444	52334	61739	64248	75918	83006	90635	73672	17411
67.011111	10547	21255	134631	56884	64015	64629	86572	68855	96289	72636	18816	137267	59152	50685	54243	65575	66720	75997	78727	76524	82195	27204	10388	29749	54671	53707	65824	77547	76330	77064	128895	65598	21603	10097	31475	66311	62955	51384	77576	89273	83273	74895	79343	19897	10393	32155	63904	52616	60889	66880	76637	83466	90466	73534	17479
67.062500	10739	21310	158155	56909	63412	65700	86519	68692	93265	72089	18348	138388	59453	54231	53727	64828	65848	77768	81375	75545	83488	28207	10633	29865	55388	54037	65576	77788	75739	78586	122158	66331	21683	10246	32681	66678	63633	50035	76206	86698	82825	76605	81338	19801	10292	32468	64626	52617	61845	68653	80391	84092	88863	72070	17363
67.113889	10420	21488	139597	58622	61409	63556	86760	70597	95816	70190	18447	139279	59168	53168	55226	65958	66504	77657	82245	72289	84206	28729	10662	29939	54575	54031	66268	77532	76424	78032	121662	67422	21757	10229	32141	66206	63927	51385	79075	86955	82171	76938	82566	20277	10444	32491	63722	52802	61593	68316	84039	82785	88932	72640	16918
67.165278	10757	21438	167088	55276	60157	64353	87786	69195	95258	67255	18808	134731	58929	53601	52955	63961	65939	79159	81505	74085	88580	27109	10358	29719	54996	54861	67300	76467	80087	78572	123920	67251	21456	10085	32234	66907	61749	51078	80060	87108	82664	75607	83960	19869	10245	32194	63887	53216	61381	69495	83827	83461	90412	71825	17284
67.216667	10506	21539	148811	56661	61898	64557	87371	71456	98311	67676	19117	137372	58784	51512	52821	66654	66256	81621	81843	73790	85824	26746	10451	30088	54533	55211	67335	77017	81990	78571	128070	66266	21809	10256	32044	66860	61748	51403	77329	86210	83571	75604	82952	20043	10558	32344	64595	53044	61395	65266	80855	82866	91816	72441	17813
67.268056	10452	21170	149492	58546	62551	64587	87793	69651	99452	68733	19067	137778	58529	53952	53291	67679	65075	78016	80795	72870	86841	28078	10475	30009	54750	55473	69153	78032	82338	78768	124430	65355	21525	10230	32041	66992	62049	52804	77120	84752	83089	75936	81762	20096	10259	32365	63926	52397	61252	65836	78215	82867	92689	72760	17440
67.319444	10578	21135	126573	55830	63106	62594	84911	69979	100205	71143	17629	141205	57870	53299	52137	64839	64650	81130	81731	73082	86249	27727	10414	30029	54645	54619	70351	76839	80092	78780	123884	65394	21821	10313	31991	66057	62158	52771	76475	85150	84111	75960	80372	19930	10801	32565	64217	51053	62547	66091	77328	82819	91407	72163	17401
67.370833	10562	21701	146843	58345	62403	65378	87644	69131	96808	72873	18217	139718	58619	55491	52626	65908	63849	80211	79354	73488	85899	27612	10544	30033	54734	53797	68759	76205	78755	78074	124670	65434	21402	10210	31854	65391	62949	51745	77643	85780	82595	73991	80156	20185	10471	32827	63632	51816	61412	64979	77379	83208	90093	71902	17353
67.422222	10639	21502	142629	56488	63769	63280	87338	69122	96211	73762	18199	135180	58639	52194	52094	66370	65377	79238	78152	73552	86267	29074	10533	30370	55278	52741	67448	76844	78685	78116	128296	65784	21214	10179	32564	65850	63642	52566	76993	86590	83775	75379	82164	20130	10462	32513	63640	51291	61026	64895	78860	82782	88297	72288	17713
67.473611	10540	21323	146814	58123	63884	62913	87415	68102	96389	78474	17846	136600	58867	55916	53712	63766	63829	78577	77699	73631	86815	28143	10407	30094	54752	52775	66991	76971	79147	76980	121500	65931	21276	10107	31773	65329	65079	51795	76234	87629	83132	75628	77035	20393	10474	32539	63574	51447	60596	65122	79498	84096	89233	73644	17141
67.525000	10512	21413	160441	57621	63262	63409	86439	67389	95065	71397	18286	137864	58129	52258	50951	63746	65391	78447	81119	75269	86076	28193	10558	30450	55356	53081	67910	76639	77341	77539	123364	65451	21555	10015	32326	66990	65319	51592	77879	87419	83468	76015	78990	19796	10570	32432	63355	51652	59766	66343	81029	82789	91367	73742	17357
67.576389	10417	21652	155766	55587	62225	62722	85430	68527	94535	70578	18613	135402	58828	53243	51737	66093	65756	77066	81545	74628	85837	27973	10450	30157	54815	52633	69334	77359	79674	78397	125520	65969	21621	10116	32078	66938	67560	52219	78498	87981	83135	75250	75563	20225	10346	33139	63348	52593	60753	65825	80428	83511	92633	72150	17711
67.627778	10596	21616	129923	59195	62754	62397	87236	68155	96875	72827	18613	138645	58974	55721	51527	66265	65441	77591	79304	75770	85859	27930	10509	30369	55084	53609	69833	79086	79324	78693	126765	65018	21370	10211	32010	66419	66280	51187	79707	87427	83700	75756	73647	20331	10496	32776	63462	52302	60965	65335	78823	82672	92206	72722	17181
67.679167	10636	21550	126499	55817	62617	62122	85713	66210	98477	75724	18788	140587	58513	52866	52611	63549	66415	75890	78195	73960	86021	27378	10566	30273	54893	54089	71921	77007	77999	78684	121914	63813	21150	10170	33026	65578	66572	52143	77254	85260	83529	74855	79725	19794	10577	32914	63159	52091	60804	65246	79277	83154	89795	71447	17511
67.730556	10532	21622	166060	53410	61676	62196	86675	68337	98569	77211	18845	137629	58776	52310	52755	64787	65583	77120	78369	74229	85452	28119	10378	30406	54824	53722	74273	76467	76304	77569	121102	65367	21350	10131	32152	66134	64449	51796	78478	84121	83616	76714	81783	20088	10693	33043	63807	51423	60307	63599	78888	83069	86613	73245	17333
67.781944	10392	21432	154425	54267	61423	62309	87049	68911	99244	83787	18398	139953	58031	50261	54347	65726	65830	76631	79896	72388	85865	28947	10559	30330	54705	54432	72753	75696	75120	77377	123028	66051	21369	10159	32360	64897	63389	50581	76930	84130	83255	76409	81446	20075	10745	33012	63064	51344	59765	64127	79593	82629	89492	73356	17567
67.833333	10647	21459	139019	59081	61762	61622	84153	69709	96765	81611	18203	142753	57272	52931	51111	63660	66653	75755	76415	72261	85908	28034	10479	30151	54585	53926	71038	75971	75312	79696	123898	66233	21434	10040	32478	66392	64146	50382	76996	84999	82653	75189	81364	19899	10887	32806	62983	51414	59979	65841	81016	82518	92638	73202	17907
67.884722	10528	21249	156991	55965	61776	61353	87446	68059	96063	80687	19001	138223	57052	50228	51909	65840	66660	76937	80899	71420	85663	27884	10517	30266	55077	53761	70756	75628	76691	78021	126334	66566	21892	10508	32861	65706	64565	50192	76009	85024	83421	74387	81332	19595	10361	32976	64081	50986	59805	65882	79560	83461	93594	74302	16973
67.936111	10482	21651	154343	53359	62700	61305	85199	67542	95169	77240	18830	139099	56891	53271	49848	63531	66532	77973	78201	72487	83708	29289	10655	30575	54840	53553	70373	76849	81155	79375	122655	66723	22078	10102	32289	65706	65469	50405	75500	85887	83476	75597	80700	19704	10326	33346	63394	51321	59790	65027	79003	84211	90704	72395	17633
67.987500	10546	21544	152966	54719	63182	61438	84910	69260	96996	78475	18589	140610	57132	53405	51381	63026	67192	78753	80858	73090	85631	27900	10253	30502	54971	53522	70136	76681	82646	78639	122216	64767	21378	10229	32859	65230	65188	51130	77064	84987	82126	75925	82727	19750	10270	33281	63452	51228	59944	63691	76871	84102	89990	73477	17459
68.038889	10605	21324	138859	58108	62144	61564	85068	67415	97601	78333	17676	134984	56707	52968	51373	62996	68074	78650	80025	72086	85391	27869	10619	30644	54949	53095	70280	75542	83786	78612	122876	64680	21433	10241	32234	65910	64394	51868	76193	84151	82984	74250	81919	19509	10873	33173	63550	50924	59749	62241	77567	83974	91358	70687	17502
68.090278	10544	21489	163253	56672	62378	61878	84934	71109	97852	75746	19062	138677	57199	53972	50571	63735	67136	78504	80603	73705	85903	27442	10426	30479	54766	53256	70594	76324	85561	76670	125318	65269	21392	10233	32600	66784	64452	52587	74340	83382	83141	74481	80639	19107	10430	33412	63189	51795	60209	62683	81088	83675	91268	72641	17456
68.141667	10688	21411	138279	53673	62315	62751	84478	67146	97761	80264	18077	137948	57731	52824	49863	60857	65977	79292	80166	74847	87242	27186	10412	30804	54475	52602	70737	76097	85636	78026	120374	65943	21393	10162	32512	66322	65137	51935	74672	80654	81961	76187	78931	20067	10423	33641	63649	51483	59140	63340	83793	83087	89930	73415	17126
68.193056	10562	21625	158995	52070	60998	62719	87052	69531	96750	76646	19010	139158	57082	51295	50571	63364	65918	79681	80923	74860	86760	28666	10475	30787	54119	52518	70335	76396	84670	77651	124526	66054	21351	10097	32411	66484	65872	52993	76083	83529	82660	75261	79503	19610	10453	33727	63337	51540	59594	65610	83879	83612	92141	72667	17651
68.244444	10321	21464	147973	52971	60805	62753	85379	69105	95656	81805	18546	139648	57612	50304	51366	63079	65860	78435	82102	74774	86571	27850	10607	30442	54397	51949	70054	75550	82492	78739	123335	65938	21097	9979	32460	66377	66363	51796	74883	85979	83573	75419	81599	20157	10375	33584	63131	51557	58526	63903	84166	82832	92564	73446	17116
68.295833	10414	21656	141165	54429	60301	63547	85338	69046	95071	81458	19037	139123	57505	49428	50827	62224	65566	79306	81800	73639	85292	27624	10477	30606	54091	51331	69155	75245	81452	78665	128476	66681	21713	10027	32990	65904	66359	53169	74694	85612	82280	74642	81880	19601	10374	33422	62531	51731	58799	63667	81477	82982	89148	72964	17179
68.347222	10451	21705	155881	57341	60739	63075	85191	68959	94477	79744	18569	142106	58015	50454	51536	59195	64503	79813	81026	75073	85396	27644	10485	30546	54756	51697	69255	75709	82211	77844	118832	65752	21393	10250	32528	67015	67012	51519	75022	84615	83018	75064	82218	19507	10279	33762	63000	51248	58155	62439	79992	81623	88406	73259	17453
68.398611	10394	21772	138408	56115	59828	63729	85478	69108	94763	79197	18581	136199	57427	54543	50159	61331	65242	80450	81530	73856	85922	28697	10590	30783	54298	52742	68899	75745	83385	78811	122886	65216	21737	10306	32876	65283	66348	52142	76521	83561	82980	76077	79981	20259	10327	33585	62396	51188	58160	61880	79067	82646	89507	72633	17407
68.450000	10357	21549	152902	56659	59369	63958	84596	69595	94661	77544	18593	142582	56851	54014	52127	60320	64005	78327	81991	72703	86308	27434	10439	30536	53992	53762	69059	75505	82786	77305	126190	64446	21617	10082	32663	64188	65602	51146	76639	82762	82470	75447	78949	19728	10309	33489	62840	51572	57863	61695	78388	83093	90781	72341	17537
68.501389	10565	21272	138854	54105	57270	63021	84137	69747	95488	77086	17644	138335	57318	54864	51334	59622	63964	78398	79138	72462	86011	28187	10454	30769	53794	54087	69601	75159	82427	78680	125356	64813	21804	10233	32256	65432	65357	51950	75460	82321	83205	75813	79805	19931	10453	34033	63493	50882	58644	63425	79456	83037	91458	72183	17851
68.552778	10402	21292	161342	55006	57060	63081	84759	67646	96753	75646	17940	135495	57464	55761	51791	61055	64599	78447	78544	72601	85957	27499	10354	30711	53984	54646	69856	74884	81612	77800	122889	66846	21588	10222	32891	65133	66052	52803	74944	83276	83223	74919	81916	19904	10499	33372	62918	50836	58496	66222	78963	83013	89689	72172	17384
68.604167	10658	21788	143914	55828	57570	62689	84146	68612	95325	78326	18710	137321	57489	52042	50945	58303	64314	77455	80785	72830	86637	27659	10483	30641	53833	54299	70348	74544	78203	78491	123169	83813	21400	9929	32644	65420	65335	51835	72830	84245	83441	75787	84389	19607	10467	33539	63455	50434	58289	66460	78538	83275	88478	72769	17699
68.655556	10679	21713	163665	54118	58240	63668	83694	67982	95730	78825	19045	139063	57059	52231	51954	59746	65357	76167	80324	72761	87183	27653	10481	30510	54076	53568	69355	74755	77041	77230	122267	84404	21315	10027	32952	64352	64725	50568	75660	83670	83071	73937	82508	20114	10600	33694	62383	49741	57997	64665	77522	82537	88729	72062	17628
68.706944	10328	21663	146753	56088	58550	63555	85195	67357	94894	80465	17701	139945	57489	53825	51379	59927	66268	78484	81508	73886	85714	28280	10620	31005	54332	53560	69628	74670	74780	78523	122454	83637	21653	10337	32464	63333	65319	49463	76047	81036	82091	74632	82608	20272	10506	33387	63310	50178	57471	63595	78288	81822	92157	72085	17152
68.758333	10507	21880	155879	54471	59196	62592	84144	68008	93349	78575	18173	133827	57317	52384	53056	60579	64217	76086	81720	74916	85820	28840	10571	30903	54369	52417	68727	76478	74774	77547	126962	83298	21315	9992	32671	64189	64712	51091	75670	80098	82806	74651	79749	19093	10435	33553	62880	49686	57582	63095	79782	81323	93552	72990	17684
68.809722	10548	21694	135839	54197	58846	62590	83800	66890	90503	80727	18567	131854	57139	49492	52260	60257	65037	75092	78844	75556	87730	28851	10452	30711	53840	51218	69004	75769	75184	77800	124200	83577	21457	10072	32858	64024	64665	50696	74646	79943	81493	75346	81608	20056	10449	33733	62890	50140	57378	61900	80479	82675	90925	73184	16825
68.861111	10608	21835	153095	54781	60123	62531	85401	65563	94154	78399	18145	136916	56788	50763	52703	58307	64788	73864	79391	72550	85669	28846	10498	30470	53926	51166	69079	76513	78426	77038	118994	83717	21749	9963	32728	63990	64553	51652	74676	82568	82227	73549	82661	19621	10378	33354	62791	50603	57579	61878	79341	82335	89619	73240	16783
68.912500	10386	21983	141544	54284	58349	61394	85280	66969	93322	75765	17948	135030	57136	50438	52453	59568	64089	75154	76777	74008	85526	29265	10195	30897	53773	51795	68266	75478	81753	77700	121916	83802	21769	10095	33234	64628	64571	51980	73540	85572	81440	73275	82859	20481	10746	33778	63059	50651	57476	62953	79294	83238	91027	73633	17238
68.963889	10364	22104	159754	54032	58095	60435	85444	67595	94236	77170	18484	136059	56894	51778	52358	59181	65151	78679	78472	73899	84565	27679	10353	31011	54075	51763	68840	74878	83321	77370	126866	83513	21525	10176	32871	63753	65654	53415	73827	87484	81837	74243	83274	19736	10983	33583	63154	51229	57877	63287	78951	82405	92539	72422	17375
69.015278	10560	21877	140219	56321	58220	61417	84465	65518	94754	76565	18830	135459	56841	49358	53380	61607	64689	79669	79855	73727	84967	29363	10550	30548	53808	51708	69684	75599	84206	77809	120773	82612	21579	10220	32602	64628	66786	52966	72494	86188	82797	72863	81237	19554	10676	33357	62403	52433	57479	63294	78972	82736	92940	72025	17562
69.066667	10498	21908	158008	56775	59110	60144	85491	69016	96590	78203	19033	134815	56559	51753	52201	59000	65256	78313	80106	71744	84984	27897	10564	30851	53817	50836	69176	75822	83071	77275	119758	81265	21634	10188	33357	64424	64715	52135	73936	83987	82114	73539	80661	19143	10384	33570	62671	51785	57525	62710	78538	82498	90976	72604	17622
69.118056	10503	21953	152610	54601	60182	59986	84565	66265	94865	76636	18312	136362	56712	49881	53053	59345	65867	79467	78995	72044	84844	27633	10365	31271	53703	50631	68197	74127	81225	77321	121372	81629	21904	10046	32982	64985	64617	52830	75496	83753	82568	73627	83008	19563	11030	33479	62905	51186	57560	61429	80458	83083	90361	72152	17398
69.169444	10535	22031	148986	56466	59999	60063	84717	66688	94206	79853	18397	139135	56800	52704	53557	59472	63847	79830	81822	73111	85689	27945	10318	31269	53917	51967	68153	75035	78176	77827	121365	82304	21860	10218	33021	64158	63741	51264	77311	82862	82182	74265	83083	19759	10573	33362	62627	50529	57501	61587	81623	82469	89551	73083	17657
69.220833	10232	22107	173715	55539	60248	57599	85040	68027	94167	81211	18155	135183	56995	52706	53112	59698	64864	79173	80454	74312	86595	28399	10600	31125	53653	53053	68044	75336	76835	76378	124385	84702	21786	10066	33094	65001	63903	51538	76818	82225	82335	73861	84586	19505	10495	33342	62064	50043	58094	62547	81472	81612	90677	71858	17380
69.272222	10488	21932	133542	55163	60321	59834	84065	66999	93772	79670	18609	133563	56834	54166	52617	59409	65669	81040	78928	74474	85583	28677	10453	31375	53332	54046	67116	74714	75448	77579	120624	86038	21563	10291	33262	64204	63290	50415	75067	81759	81166	72988	82606	20047	10873	33713	62443	49641	58716	63491	81941	82200	88311	71890	16811
69.323611	10540	21928	149343	55443	61356	59492	84239	67703	95245	79196	18899	135349	57090	49404	53585	59884	64485	80368	77363	74546	85864	27039	10226	31298	53586	54558	67745	74575	75691	77047	120440	85691	21428	10181	33440	64238	62801	50411	75372	82524	82188	72224	81476	19828	10488	33517	62666	50513	58497	62966	80390	82365	89654	71477	17229
69.375000	10445	22407	167153	55657	62008	61648	84994	65311	96300	75873	17966	136817	57547	52285	52835	60459	64838	79290	80872	75591	86655	29031	10377	31192	53551	54984	66281	75149	75693	77550	122386	85515	21157	10276	33286	64125	62878	49939	74407	82658	82530	73906	80906	19859	10570	33239	62905	52028	58216	62780	78230	82786	89055	72440	17166
69.426389	10337	22231	154856	56216	61488	60619	84210	67158	96789	75043	17708	136603	57674	52278	52914	61885	65110	78444	77825	74406	86007	28409	10470	31468	53334	53878	67550	75000	78706	77825	122633	83627	21595	10008	33465	63438	63557	50383	74973	84049	82600	72988	82263	20361	10730	33960	62396	52679	58458	62955	78597	82463	88497	72156	17544
69.477778	10450	22331	150084	53044	60407	60759	83784	71332	96798	76894	17792	135396	57394	51103	52256	57532	64093	78112	77978	74383	86619	28551	10438	31590	52941	52233	67163	75651	81629	78286	127060	82887	21113	10276	33553	64152	63588	50152	77703	82428	81900	74056	82753	19573	10430	33779	63048	60132	57626	62378	79986	81635	89371	71940	17221
